Participant_ID,Year Born,Age,Gender,Track,Artist,Genre,Control?,Year_Released,Know_Prior,Know_After,Memory,Mem_pos_neg,Age_mem,Age_To_Release
1036,2000,21,M,My Hitta,"YG, Young Jeezy, Rich Homie Quan",Rap,1,2013,1,,0,,,-13
1036,2000,21,M,Ball,T.I. featuring Lil Wayne,Rap,1,2009,0,1,1,1,14,5
1036,2000,21,M,How to Love,Cash Cash featuring Sofia Reyes,Dance/Electronic,1,2016,0,0,0,,,-16
1036,2000,21,M,Summer,Calvin Harris,Dance/Electronic,1,2014,0,0,0,,,-14
1036,2000,21,M,#SELFIE,The Chainsmokers,Dance/Electronic,1,2014,0,0,0,,,-14
1024,2000,21,M,Take Back the Night,Justin Timberlake,R&B and Hip-Hop,0,2013,1,1,0,1,13,0
1024,2000,21,M,Fuck Love,XXXTENTACION featuring Trippie Redd,R&B and Hip-Hop,0,2017,1,,0,,,-17
1024,2000,21,M,Right Above It,Lil Wayne & Drake,R&B and Hip-Hop,0,2010,1,,1,1,17,7
1024,2000,21,M,Live for the Night,Krewella,Dance/Electronic,0,2013,0,0,0,,,-13
1024,2000,21,M,Something Just Like This,The Chainsmokers & Coldplay,Dance/Electronic,0,2017,1,,1,1,18,1
1024,2000,21,M,Knock You Out,Bingo Players,Dance/Electronic,0,2014,0,0,0,,,-14
1024,2000,21,M,Antisocialist,Asking Alexandria,Rock,0,2020,0,0,0,,,-20
1024,2000,21,M,Stupid Girl (Only In Hollywood),Saving Abel,Rock,0,2010,0,0,0,,,-10
1024,2000,21,M,Adrenaline,Shinedown,Rock,0,2012,0,1,0,,,-12
1024,2000,21,M,Starboy,The Weeknd & Daft Punk,R&B and Hip-Hop,1,2016,1,,1,1,16,0
1024,2000,21,M,The Monster,Eminem & Rihanna,R&B and Hip-Hop,1,2013,1,,1,1,14,1
1024,2000,21,M,Me And Those Dreamin' Eyes...,D'Angelo,R&B and Hip-Hop,1,1995,0,0,0,,,5
1024,2000,21,M,Forever Now,Ne-Yo,Dance/Electronic,1,2012,0,0,0,,,-12
1024,2000,21,M,Be Together,Major Lazor with Wild Belle,Dance/Electronic,1,2015,0,1,0,,,-15
1024,2000,21,M,Be Right There,Diplo with Sleepy Tom,Dance/Electronic,1,2015,0,0,0,,,-15
1024,2000,21,M,What You Need,INXS,Rock,1,1985,0,0,0,,,15
1024,2000,21,M,Through Glass,Stone Sour,Rock,1,2006,0,0,0,,,-6
1024,2000,21,M,The Love In Your Eyes,Eddie Money,Rock,1,1988,0,0,0,,,12
1004,2000,21,F,Ring,Cardi B featuring Kehlani,R&B and Hip-Hop,0,2018,1,,1,1,17,-1
1004,2000,21,F,I Do,"Young Jeezy, JAY-Z, & André 3000",R&B and Hip-Hop,0,2011,1,,1,1,13,2
1004,2000,21,F,THat Part,Schoolboy Q & Kanye West,R&B and Hip-Hop,0,2016,0,1,1,1,19,3
1004,2000,21,F,Telephone,Lady Gaga & Beyonce,Dance/Electronic,1,2009,1,,1,1,9,0
1004,2000,21,F,Forever Yours,"Kygo, Avicii, & Sandro Cavazza",Dance/Electronic,0,2020,0,0,0,,,-20
1004,2000,21,F,Get Lucky,Daft Punk featuring Pharell Williams & Nile Rodgers,Dance/Electronic,0,2013,1,,1,1,12,-1
1004,2000,21,F,Walking On a Dream,Empire of the Sun,Alternative,1,2008,1,,1,1,15,7
1004,2000,21,F,Kamikazi,Walk the Moon,Alternative,0,2017,0,0,0,,,-17
1004,2000,21,F,The Way You Used To Go,Queens of the Stone Age,Alternative,0,2017,0,0,0,,,-17
1004,2000,21,F,ABC,The Jackson 5,R&B and Hip-Hop,1,1970,1,,1,1,7,37
1004,2000,21,F,Sometimes,The Facts of Life,R&B and Hip-Hop,1,1977,0,0,0,,,23
1004,2000,21,F,Watch Me (Whip/Nay Nay),Silentó,R&B and Hip-Hop,0,2015,1,,1,1,14,-1
1004,2000,21,F,Never Sleep Alone,Kaskade featuring Tess Comrie,Dance/Electronic,0,2015,0,0,0,,,-15
1004,2000,21,F,Easy,Matt Zo & Porter Robinson,Dance/Electronic,1,2013,0,0,0,,,-13
1004,2000,21,F,Give Life Back to Music,Daft Punk,Dance/Electronic,1,2013,0,0,0,,,-13
1004,2000,21,F,Bleed It Out,Linkin Park,Alternative,1,2007,0,1,0,,,-7
1004,2000,21,F,Bat Country,Avenged Sevenfold,Alternative,1,2005,0,0,0,,,-5
1004,2000,21,F,DARE,Gorillaz,Alternative,1,2005,0,0,0,,,-5
1026,1979,42,M,Twisted Transistor,Korn,Alternative,0,2005,1,,1,1,16,-10
1026,1979,42,M,When We Were Young,The Killers,Alternative,0,2006,1,,0,,,-27
1026,1979,42,M,No Way Back,Foo Fighters,Alternative,0,2005,1,,0,,,-26
1026,1979,42,M,No Myth,Michael Penn,Rock,0,1989,1,,0,,,-10
1026,1979,42,M,Animal I Have Become,Three Days Grace,Rock,0,2006,1,,1,0,,-27
1026,1979,42,M,Shine Down,Godsmack,Rock,0,2006,1,,1,1,19,-8
1026,1979,42,M,Put Your Records On,Ritt Momney,Pop,1,2020,0,0,0,,,-41
1026,1979,42,M,Have You Ever Seen The Rain,Rod Stewart,Pop,0,2006,1,,1,1,9,-18
1026,1979,42,M,Crazy,Gnarls Barkley,Pop,0,2006,1,,1,1,26,-1
1026,1979,42,M,Savior,Rise Against,Alternative,1,2008,1,,0,,,-29
1026,1979,42,M,Little Lion Man,Mumford & Sons,Alternative,1,2009,1,,1,0,,-30
1026,1979,42,M,Welcome to Your Life,Grouplove,Alternative,1,2017,1,,1,1,36,-2
1026,1979,42,M,This Probably Won't End Well,All That Remains,Rock,1,2015,0,0,0,,,-36
1026,1979,42,M,Love Bites (So Do I),Halestorm,Rock,1,2012,1,,1,1,8,-25
1026,1979,42,M,S.O.S. (Sawwed Off Shotgun),The Glorious Sons,Rock,1,2017,0,0,0,,,-38
1026,1979,42,M,Without You,David Guetta featuring Usher,Pop,1,2011,1,,0,,,-32
1026,1979,42,M,Back To You,Selena Gomez,Pop,1,2018,1,,1,1,39,0
1026,1979,42,M,Let's Stay Together,Seal,Pop,1,2012,1,,1,1,18,-15
1037,1999,22,M,The Climb,Miley Cyrus,Pop,0,2009,1,,1,0,,-10
1037,1999,22,M,I Like Me Better,Lauv,Pop,0,2018,1,,1,1,16,-3
1037,1999,22,M,I Won't Give Up,Jason Mraz,Pop,0,2012,0,1,1,1,14,1
1037,1999,22,M,Portland,"Drake, Quavo & Travis Scott",Rap,0,2017,1,,1,1,16,-2
1037,1999,22,M,23,"Mike WiLL Made-It, Miley Cyrus, Wiz Khalifa, & Juicy J",Rap,0,2013,1,,1,1,13,-1
1037,1999,22,M,No Worries,Lil Wayne & Detail,Rap,0,2013,1,,1,1,15,1
1037,1999,22,M,BEST ON EARTH,Russ featuring BIA,R&B and Hip-Hop,0,2020,1,,1,1,17,-4
1037,1999,22,M,Aston Martin Music,"Rick Ross, Drake, & Chrisette Michele",R&B and Hip-Hop,0,2010,1,,1,1,14,3
1037,1999,22,M,Main Chick,Kid Ink featuring Chris Brown,R&B and Hip-Hop,0,2014,1,,1,1,14,-1
1037,1999,22,M,Me And My Broken Heart,Rixton,Pop,1,2014,0,1,0,,,-15
1037,1999,22,M,You're Beautiful,James Blunt,Pop,1,2005,0,1,1,0,,-6
1037,1999,22,M,Wildest Dreams,Taylor Swift,Pop,0,2014,1,,0,,,-15
1037,1999,22,M,The Monster,Eminem & Rihanna,Rap,1,2013,1,,1,1,12,-2
1037,1999,22,M,Battle Scars,Lupe Fiasco & Guy Sebastian,Rap,1,2012,1,,1,1,11,-2
1037,1999,22,M,Bad,Wale featuring Rihanna,Rap,1,2013,1,,1,1,11,-3
1037,1999,22,M,"Can't Stop, Won't Stop",Young Gunz,R&B and Hip-Hop,1,2003,0,0,0,,,-4
1037,1999,22,M,Waterfalls,TLC,R&B and Hip-Hop,1,1994,1,,1,1,10,15
1037,1999,22,M,Neither One Of Us,Gladys Knight & The Pips,R&B and Hip-Hop,1,1973,0,0,0,,,26
1038,2000,21,M,Highway Tune,Greta Van Fleet,Rock,0,2017,0,0,0,,,-17
1038,2000,21,M,One For the Money,Escape the Fate,Rock,0,2013,0,1,0,,,-13
1038,2000,21,M,Living In A Dream,Finger Eleven,Rock,0,2010,0,0,0,,,-10
1038,2000,21,M,goosebumps,Travis Scott,Rap,0,2016,1,,1,1,16,0
1038,2000,21,M,Back To Back,Drake,Rap,0,2015,1,,1,1,13,-2
1038,2000,21,M,HIGHEST IN THE ROOM,Travis Scott,Rap,0,2019,1,,1,1,20,1
1038,2000,21,M,Walk,Foo Fighters,Rock,0,2011,0,1,1,1,14,3
1038,2000,21,M,White Trash Millionaire,Black Stone Cherry,Rock,0,2011,0,0,0,,,-11
1038,2000,21,M,Mind Your Manners,Pearl Jam,Rock,0,2013,1,,1,1,10,-3
1038,2000,21,M,Fake It,Seether,Rock,1,2007,0,0,0,,,-7
1038,2000,21,M,Snuff,Slipknot,Rock,1,2008,0,0,0,,,-8
1038,2000,21,M,What About Love?,Heart,Rock,1,1985,1,,0,,,15
1038,2000,21,M,R.I.P.,Young Jeezy & 2 Chainz,Rap,1,2013,0,1,0,,,-13
1038,2000,21,M,Bugatti,"Ace Hood, Future & Rick Ross",Rap,1,2013,1,,1,1,16,3
1038,2000,21,M,Same Love,Macklemore & Ryan Lewis featuring Mary Lambert,Rap,1,2012,1,,0,,,-12
1038,2000,21,M,I Think I Love You Too Much,The Jeff Healey Band,Rock,1,1990,0,0,0,,,10
1038,2000,21,M,Shine Down,Godsmack,Rock,1,2006,0,0,0,,,-6
1038,2000,21,M,Rock or Bust,AC/DC,Rock,1,2014,0,1,0,,,-14
1042,2000,21,M,I Wanna Rock,Snoop Dogg,R&B and Hip-Hop,0,2010,0,1,0,,,-10
1042,2000,21,M,Broccoli,Shelley FKA DRAM & Lil Yachty,R&B and Hip-Hop,0,2016,1,,1,1,16,0
1042,2000,21,M,Drip Too Hard,Lil Baby & Gunna,R&B and Hip-Hop,0,2018,1,,0,,,-18
1042,2000,21,M,Baby,Quality Control & Lil Baby featuring DaBaby,Rap,0,2019,1,,0,,,-19
1042,2000,21,M,No Type,Rae Sremmurd,Rap,0,2015,1,,1,1,15,0
1042,2000,21,M,I Cry,Flo Rida,Rap,0,2012,0,1,0,,,-12
1042,2000,21,M,Dangerous,Seether,Rock,0,2020,0,0,0,,,-20
1042,2000,21,M,Revolution Radio,Green Day,Rock,0,2016,0,1,0,,,-16
1042,2000,21,M,Back From The Dead,Skillet,Rock,0,2016,0,1,0,,,-16
1042,2000,21,M,Boogie Nights,Heatwave,R&B and Hip-Hop,1,1977,1,,0,,,23
1042,2000,21,M,A Woman's Point of View,Shirley Murdock,R&B and Hip-Hop,1,1988,0,1,0,,,12
1042,2000,21,M,"That Lady, Pts. 1 & 2",The Isley Brothers,R&B and Hip-Hop,1,1973,1,,0,,,27
1042,2000,21,M,Same Love,Macklemore & Ryan Lewis featuring Mary Lambert,Rap,1,2012,1,,0,,,-12
1042,2000,21,M,Poetic Justice,Kendrick Lamar & Drake,Rap,1,2012,1,,0,,,-12
1042,2000,21,M,All Me,"Drake, 2 Chainz, Big Sean",Rap,1,2013,0,1,0,,,-13
1042,2000,21,M,Lips Of An Angel,Hinder,Rock,1,2005,1,,1,1,13,8
1042,2000,21,M,Vicarious,TOOL,Rock,1,2006,0,0,0,,,-6
1042,2000,21,M,Falling,Staind,Rock,1,2005,0,0,0,,,-5
1043,1999,22,M,Decode,Paramore,Alternative,1,2008,0,0,0,,,-9
1043,1999,22,M,If So,Atlas Genius,Alternative,0,2013,1,,1,1,12,-2
1043,1999,22,M,Harlem,New Politics,Alternative,0,2013,1,,1,1,12,-2
1043,1999,22,M,Just Hold On,Steve Aoki & Louis Tomlinson,Dance/Electronic,0,2018,0,0,1,1,19,0
1043,1999,22,M,Kanye,The Chainsmokers & sirenXX,Dance/Electronic,0,2014,1,,1,1,18,3
1043,1999,22,M,Crab Rave,Noisestorm,Dance/Electronic,0,2018,1,,1,1,21,2
1043,1999,22,M,Sick Of It,Skillet,Rock,0,2013,0,0,0,,,-14
1043,1999,22,M,Hold on to Memories,Disturbed,Rock,0,2018,0,0,0,,,-19
1043,1999,22,M,You're A Lie,Slash & Myles Kennedy and the Conspirators,Rock,0,2012,0,0,0,,,-13
1043,1999,22,M,Tell Me Baby,Red Hot Chili Peppers,Alternative,1,2006,1,,1,1,21,14
1043,1999,22,M,Bat Country,Avenged Sevenfold,Alternative,1,2005,1,,1,1,12,6
1043,1999,22,M,Carolyn's Fingers,Cocteau Twins,Alternative,1,1988,0,0,0,,,11
1043,1999,22,M,All Night,Icona Pop,Dance/Electronic,1,2013,0,0,0,,,-14
1043,1999,22,M,Vocal,Pet Shop Boys,Dance/Electronic,1,2013,0,0,0,,,-14
1043,1999,22,M,Express Yourself,Diple featuring Nicky Da B,Dance/Electronic,1,2014,0,0,0,,,-15
1043,1999,22,M,Fully Alive,Flyleaf,Rock,1,2006,0,0,0,,,-7
1043,1999,22,M,Across the River,Bruce Hornsby & The Range,Rock,1,1990,0,0,0,,,9
1043,1999,22,M,Figure It Out,Royal Blood,Rock,0,2014,0,1,0,,,-15
1039,2000,21,M,High Fashion,Roddy Rich featuring Mustard,Rap,0,2019,1,,1,1,17,-2
1039,2000,21,M,Low Life,Future featuring The Weeknd,Rap,0,2016,1,,0,,,-16
1039,2000,21,M,Father Stretch My Hands Pt. 1,Kanye West,Rap,0,2016,1,,1,1,10,-6
1039,2000,21,M,Battle Scars,Lupe Fiasco & Guy Sebastian,Rap,0,2012,0,0,0,,,-12
1039,2000,21,M,Ball,T.I. featuring Lil Wayne,Rap,0,2012,1,,1,1,13,1
1039,2000,21,M,All Day,"Kanye West, Theophilus London, Allan Kingdom, & Paul McCartney",Rap,0,2015,1,,0,,,-15
1039,2000,21,M,Hearts Ain't Gonna Lie,Arlissa with Jonas Blue,Dance/Electronic,0,2018,0,0,1,1,14,-4
1039,2000,21,M,I Can't Stop,Flux Pavillion,Dance/Electronic,1,2010,0,1,0,,,-10
1039,2000,21,M,Jubel,Klingande,Dance/Electronic,0,2014,0,0,0,,,-14
1039,2000,21,M,No New Friends - SFTB Remix,"DJ Khaled, Drake, Rick Ross, & Lil Wayne",Rap,1,2013,0,1,1,1,15,2
1039,2000,21,M,Bad,Wale featuring Rihanna,Rap,1,2013,0,1,0,,,-13
1039,2000,21,M,No Worries,Lil Wayne & Detail,Rap,1,2013,1,,1,1,14,1
1039,2000,21,M,Broccoli,Shelley FKA DRAM & Lil Yachty,Rap,0,2016,1,,1,1,17,1
1039,2000,21,M,Gas Pedal,Sage the Gemini & Iamsu!,Rap,1,2014,0,1,1,0,,-14
1039,2000,21,M,Same Love,Macklemore & Ryan Lewis featuring Mary Lambert,Rap,1,2012,0,1,1,1,16,4
1039,2000,21,M,By Your Side,Jonas Blue & RAYE,Dance/Electronic,1,2016,1,,0,,,-16
1039,2000,21,M,Coming Over,Dillon Francis & Kygo featuring James Hersey,Dance/Electronic,1,2015,0,1,0,,,-15
1039,2000,21,M,Try It Out,Skrillex,Dance/Electronic,1,2014,0,1,1,1,14,0
1040,2000,21,M,Who Do You Love,The Chainsmokers & 5 Seconds of Summer,Dance/Electronic,0,2019,0,0,0,,,-19
1040,2000,21,M,Lily,"Alan Walker, K-391 & Emelie Hollow",Dance/Electronic,0,2018,1,,1,1,18,0
1040,2000,21,M,Que Calor,Major Lazer & Diplo featuring J Balvin & El Alfa,Dance/Electronic,0,2019,1,,1,1,18,-1
1040,2000,21,M,Homesick,Kane Brown,Country,0,2019,0,0,0,,,-19
1040,2000,21,M,Something To Do With My Hands,Thomas Rhett,Country,0,2013,0,0,0,,,-13
1040,2000,21,M,Friday Night,Eric Paslay,Country,0,2014,1,,1,1,16,2
1040,2000,21,M,City of Angels,Thirty Seconds To Mars,Alternative,0,2013,1,,0,,,-13
1040,2000,21,M,I'm Only Joking,KONGOS,Alternative,0,2014,0,0,0,,,-14
1040,2000,21,M,Pumped Up Kicks,Foster The People,Alternative,0,2011,1,,1,1,21,10
1040,2000,21,M,Into the Blue,Kylie Minogue,Dance/Electronic,1,2014,0,0,0,,,-14
1040,2000,21,M,Poker Face,Lady Gaga,Dance/Electronic,1,2008,1,,1,1,18,10
1040,2000,21,M,All Night,Icona Pop,Dance/Electronic,1,2013,1,,0,,,-13
1040,2000,21,M,You Can Depend On Me,Restless Heart,Country,1,2003,0,0,0,,,-3
1040,2000,21,M,If I Never Stop Loving You,David Kersh,Country,1,1998,0,0,0,,,2
1040,2000,21,M,Tell Me Why,Wynonna,Country,1,1993,1,,0,,,7
1040,2000,21,M,Welcome to Your Life,Grouplove,Alternative,0,2017,1,,1,1,16,-1
1040,2000,21,M,Shut Up and Dance,Walk the Moon,Alternative,0,2014,1,,1,1,17,3
1040,2000,21,M,Lights and Sounds,Yellowcard,Alternative,1,2006,1,,1,1,19,13
1046,2001,20,M,Body 2 Body,Ace Hood & Chris Brown,R&B and Hip-Hop,0,2011,0,0,0,,,-10
1046,2001,20,M,Pills & Automobiles,Chris Brown featuring Yo Gotti & A Boogie Wit da Hoodie,R&B and Hip-Hop,0,2017,0,1,0,,,-16
1046,2001,20,M,Nowadays,Lil Skies featuring Landon Cube,R&B and Hip-Hop,0,2017,0,0,0,,,-16
1046,2001,20,M,Thunder,Imagine Dragons,Pop,0,2017,1,,1,1,17,1
1046,2001,20,M,Dark Horse,Katy Perry & Juicy J,Pop,0,2013,1,,1,1,14,2
1046,2001,20,M,The One That Got Away,Katy Perry,Pop,0,2012,1,,1,0,,-11
1046,2001,20,M,Lost In Yesterday,Tame Impala,Alternative,0,2020,1,,0,,,-19
1046,2001,20,M,Miracle,CHVRCHES,Alternative,0,2018,0,0,0,,,-17
1046,2001,20,M,Make Some Noise,Beastie Boys,Alternative,0,2011,0,1,0,,,-10
1046,2001,20,M,Hang On In There Baby,Johnny Bristol,R&B and Hip-Hop,1,1974,1,,0,,,27
1046,2001,20,M,Hold You Tight,Tara Kemp,R&B and Hip-Hop,1,1991,1,,0,,,10
1046,2001,20,M,Diced Pineapples,"Rick Ross, Wale & Drake",R&B and Hip-Hop,1,2012,0,0,0,,,-11
1046,2001,20,M,Don't Go Breaking My Heart,Elton John & Kiki Dee,Pop,1,1975,1,,1,1,5,31
1046,2001,20,M,Walk On By,Melissa Manchester,Pop,1,1989,0,1,0,,,12
1046,2001,20,M,Bad Day,Daniel Powter,Pop,1,2005,1,,1,1,10,6
1046,2001,20,M,DARE,Gorillaz,Alternative,1,2005,1,,1,1,7,3
1046,2001,20,M,The Diary Of Jane,Breaking Benjamin,Alternative,1,2011,0,1,1,1,8,-2
1046,2001,20,M,Soul Meets Body,Death Cab for Cutie,Alternative,1,2005,0,0,0,,,-4
1003,2002,19,F,How I'll Always Be,Tim McGraw,Country,0,2015,0,1,0,,,-13
1003,2002,19,F,"Huntin', Fishin', And Lovin' Everyday",Luke Bryan,Country,0,2015,1,,1,1,7,-6
1003,2002,19,F,Lonely If You Are,Chase Rice,Country,0,2020,1,,1,1,16,-2
1003,2002,19,F,Da Ya Think I'm Sexy,Rod Stewart & DNCE,Pop,0,2017,0,1,0,,,-15
1003,2002,19,F,One Less Day (Dying Young),Rob Thomas,Pop,0,2019,0,0,0,,,-17
1003,2002,19,F,Scars To Your Beautiful,Alessia Cara,Pop,0,2015,1,,1,1,17,4
1003,2002,19,F,Going Bad,Meek Mill featuring Drake,R&B and Hip-Hop,0,2018,1,,1,1,17,1
1003,2002,19,F,Talk,Khalid & Disclosure,R&B and Hip-Hop,0,2019,0,1,0,,,-17
1003,2002,19,F,Feds Watching,2 Chainz & Pharell Williams,R&B and Hip-Hop,0,2013,0,0,0,,,-11
1003,2002,19,F,Alcohol,Brad Paisley,Country,1,2005,0,0,0,,,-3
1003,2002,19,F,Learning As You Go,Rick Trevino,Country,1,1993,0,0,0,,,9
1003,2002,19,F,Quits,Bill Anderson,Country,1,1980,0,1,0,,,22
1003,2002,19,F,Like We Never Loved at All,Faith Hill,Pop,1,2005,0,0,0,,,-3
1003,2002,19,F,Sundown,Gordon Lightfoot,Pop,1,1974,0,1,1,1,16,44
1003,2002,19,F,I Can't Tell You Why,Eagles,Pop,1,1979,0,0,0,,,23
1003,2002,19,F,Touch A Four Leaf Clover,Atlantic Starr,R&B and Hip-Hop,1,1983,0,0,1,1,9,28
1003,2002,19,F,You're Always On My Mind,SWV,R&B and Hip-Hop,1,1992,0,0,0,,,10
1003,2002,19,F,Shake Your Groove Thing,Peaches & Herb,R&B and Hip-Hop,1,1978,0,1,1,1,7,31
